mu,Ne,LL
7.499999999999999e-6,40.55,-3508.3404968657483
7.75e-6,40.55,-3526.9830333301315
8e-6,40.55,-3546.0935811303384
8.249999999999999e-6,40.55,-3565.6433661850483
8.5e-6,40.55,-3585.6061919999634
8.75e-6,40.55,-3605.9581407071323
9e-6,40.55,-3626.677316227072
1e-6,40.6,-3545.722983375417
1.2499999999999999e-6,40.6,-3478.8866972569267
1.5e-6,40.6,-3430.3800328342463
1.75e-6,40.6,-3394.5226383467907
2e-6,40.6,-3367.9238500110246
2.25e-6,40.6,-3348.3966201725666
2.4999999999999998e-6,40.6,-3334.4476480524477
2.75e-6,40.6,-3325.011822990846
3e-6,40.6,-3319.302706673524
3.25e-6,40.6,-3316.723069180685
3.5e-6,40.6,-3316.80867425832
3.7499999999999997e-6,40.6,-3319.19150587833
4e-6,40.6,-3323.574887168759
4.25e-6,40.6,-3329.7161556386945
4.5e-6,40.6,-3337.414297895274
4.749999999999999e-6,40.6,-3346.5009320415834
4.9999999999999996e-6,40.6,-3356.8336058046766
5.25e-6,40.6,-3368.2907315031343
5.5e-6,40.6,-3380.7677003815843
5.75e-6,40.6,-3394.1738613946745
6e-6,40.6,-3408.4301434576005
6.2499999999999995e-6,40.6,-3423.4671634053857
6.5e-6,40.6,-3439.223705258061
6.75e-6,40.6,-3455.645486643926
7e-6,40.6,-3472.684149674082
7.25e-6,40.6,-3490.2964289748575
7.499999999999999e-6,40.6,-3508.4434608226934
7.75e-6,40.6,-3527.0902056002287
8e-6,40.6,-3546.2049619776994
8.249999999999999e-6,40.6,-3565.758955873408
8.5e-6,40.6,-3585.725990793396
8.75e-6,40.6,-3606.082148869325
9e-6,40.6,-3626.805534021904
1e-6,40.650000000000006,-3545.71720702501
1.2499999999999999e-6,40.650000000000006,-3478.8850979438753
1.5e-6,40.650000000000006,-3430.3826108210155
1.75e-6,40.650000000000006,-3394.5293938959835
2e-6,40.650000000000006,-3367.93478338526
2.25e-6,40.650000000000006,-3348.411731634527
2.4999999999999998e-6,40.650000000000006,-3334.466937864977
2.75e-6,40.650000000000006,-3325.0352914164523
3e-6,40.650000000000006,-3319.330353974856
3.25e-6,40.650000000000006,-3316.754895620609
3.5e-6,40.650000000000006,-3316.8446800995325
3.7499999999999997e-6,40.650000000000006,-3319.231691383488
4e-6,40.650000000000006,-3323.6192526008626
4.25e-6,40.650000000000006,-3329.7647012604707
4.5e-6,40.650000000000006,-3337.467023969481
4.749999999999999e-6,40.650000000000006,-3346.5578388310364
4.9999999999999996e-6,40.650000000000006,-3356.894693572281
5.25e-6,40.650000000000006,-3368.356000511699
5.5e-6,40.650000000000006,-3380.8371508942137
5.75e-6,40.650000000000006,-3394.2474936741123
6e-6,40.650000000000006,-3408.5079577668307
6.2499999999999995e-6,40.650000000000006,-3423.549160007385
6.5e-6,40.650000000000006,-3439.3098844155725
6.75e-6,40.650000000000006,-3455.7358486202857
7e-6,40.650000000000006,-3472.778694732102
7.25e-6,40.650000000000006,-3490.395157377761
7.499999999999999e-6,40.650000000000006,-3508.546372833382
7.75e-6,40.650000000000006,-3527.1973014819414
8e-6,40.650000000000006,-3546.3162419933005
8.249999999999999e-6,40.650000000000006,-3565.874420286118
8.5e-6,40.650000000000006,-3585.845639866242
8.75e-6,40.650000000000006,-3606.205982865641
9e-6,40.650000000000006,-3626.933553204784
1e-6,40.7,-3545.712012567932
1.2499999999999999e-6,40.7,-3478.8840561689663
1.5e-6,40.7,-3430.3857219902134
1.75e-6,40.7,-3394.5366582711254
2e-6,40.7,-3367.946201228335
2.25e-6,40.7,-3348.427303207218
2.4999999999999998e-6,40.7,-3334.4866634293585
2.75e-6,40.7,-3325.0591712343034
3e-6,40.7,-3319.3583883082556
3.25e-6,40.7,-3316.787084731453
3.5e-6,40.7,-3316.8810242499458
3.7499999999999997e-6,40.7,-3319.2721908354397
4e-6,40.7,-3323.663907616231
4.25e-6,40.7,-3329.813512101517
4.5e-6,40.7,-3337.5199908981617
4.749999999999999e-6,40.7,-3346.6149621095296
4.9999999999999996e-6,40.7,-3356.9559734628137
5.25e-6,40.7,-3368.4214372763977
5.5e-6,40.7,-3380.906744794939
5.75e-6,40.7,-3394.3212449733833
6e-6,40.7,-3408.5858667266943
6.2499999999999995e-6,40.7,-3423.631226889943
6.5e-6,40.7,-3439.3961094832894
6.75e-6,40.7,-3455.826232135165
7e-6,40.7,-3472.8732369565178
7.25e-6,40.7,-3490.4938585741456
7.499999999999999e-6,40.7,-3508.649233263853
7.75e-6,40.7,-3527.304321408934
8e-6,40.7,-3546.427421679066
8.249999999999999e-6,40.7,-3565.989759993149
8.5e-6,40.7,-3585.965139857034
8.75e-6,40.7,-3606.3296434022923
9e-6,40.7,-3627.0613745500204
1e-6,40.75,-3545.7073986075866
1.2499999999999999e-6,40.75,-3478.883570603278
1.5e-6,40.75,-3430.389365080508
1.75e-6,40.75,-3394.5444302785136
2e-6,40.75,-3367.9581024138315
2.25e-6,40.75,-3348.443333832228
2.4999999999999998e-6,40.75,-3334.5068237549485
2.75e-6,40.75,-3325.083461521599
3e-6,40.75,-3319.3868088188565
3.25e-6,40.75,-3316.8196357262873
3.5e-6,40.75,-3316.9177059901663
3.7499999999999997e-6,40.75,-3319.3130035825457
4e-6,40.75,-3323.7088516315034
4.25e-6,40.75,-3329.8625876461124
4.5e-6,40.75,-3337.5731982336138
4.749999999999999e-6,40.75,-3346.6723014970953
4.9999999999999996e-6,40.75,-3357.0174451637304
5.25e-6,40.75,-3368.4870415522055
5.5e-6,40.75,-3380.9764819072034
5.75e-6,40.75,-3394.3951151831993
6e-6,40.75,-3408.66387029571
6.2499999999999995e-6,40.75,-3423.7133640796537
6.5e-6,40.75,-3439.482380555123
6.75e-6,40.75,-3455.916637350795
7e-6,40.75,-3472.9677765773713
7.25e-6,40.75,-3490.5925328616004
7.499999999999999e-6,40.75,-3508.7520424796407
7.75e-6,40.75,-3527.411265814445
8e-6,40.75,-3546.5385015362012
8.249999999999999e-6,40.75,-3566.1049755633244
8.5e-6,40.75,-3586.0844914019917
8.75e-6,40.75,-3606.4531311837623
9e-6,40.75,-3627.1889988294847
1e-6,40.8,-3545.7033637514683
1.2499999999999999e-6,40.8,-3478.883639922448
1.5e-6,40.8,-3430.393538835032
1.75e-6,40.8,-3394.5527087289465
2e-6,40.8,-3367.970485820591
2.25e-6,40.8,-3348.4598224556903
2.4999999999999998e-6,40.8,-3334.5274178554514
2.75e-6,40.8,-3325.1081613598803
3e-6,40.8,-3319.415614655028
3.25e-6,40.8,-3316.8525478211045
3.5e-6,40.8,-3316.9547246040484
3.7499999999999997e-6,40.8,-3319.3541289760683
4e-6,40.8,-3323.754084065247
4.25e-6,40.8,-3329.9119273806277
4.5e-6,40.8,-3337.626645529403
4.749999999999999e-6,40.8,-3346.7298566148374
4.9999999999999996e-6,40.8,-3357.079108364227
5.25e-6,40.8,-3368.5528130959315
5.5e-6,40.8,-3381.046362054783
5.75e-6,40.8,-3394.4691041954834
6e-6,40.8,-3408.7419684333922
6.2499999999999995e-6,40.8,-3423.795571603321
6.5e-6,40.8,-3439.5686977255873
6.75e-6,40.8,-3456.0070644288867
7e-6,40.8,-3473.062313823677
7.25e-6,40.8,-3490.691180537111
7.499999999999999e-6,40.8,-3508.8548008452126
7.75e-6,40.8,-3527.5181351309284
8e-6,40.8,-3546.6494820644684
8.249999999999999e-6,40.8,-3566.220067564103
8.5e-6,40.8,-3586.2036951362043
8.75e-6,40.8,-3606.5764469124256
9e-6,40.8,-3627.316426813586
1e-6,40.85,-3545.69990661345
1.2499999999999999e-6,40.85,-3478.884262806944
1.5e-6,40.85,-3430.3982420019797
1.75e-6,40.85,-3394.56149243794
2e-6,40.85,-3367.983350331229
2.25e-6,40.85,-3348.476768027569
2.4999999999999998e-6,40.85,-3334.548444748347
2.75e-6,40.85,-3325.1332698334027
3e-6,40.85,-3319.44480496905
3.25e-6,40.85,-3316.8858202351767
3.5e-6,40.85,-3316.9920793782094
3.7499999999999997e-6,40.85,-3319.3955663699353
4e-6,40.85,-3323.7996043386574
4.25e-6,40.85,-3329.961530793576
4.5e-6,40.85,-3337.680332341652
4.749999999999999e-6,40.85,-3346.787627086286
4.9999999999999996e-6,40.85,-3357.140962754729
5.25e-6,40.85,-3368.618751665409
5.5e-6,40.85,-3381.116385063157
5.75e-6,40.85,-3394.5432119027487
6e-6,40.85,-3408.820161099401
6.2499999999999995e-6,40.85,-3423.8778494882527
6.5e-6,40.85,-3439.65506108933
6.75e-6,40.85,-3456.097513531411
7e-6,40.85,-3473.1568489252086
7.25e-6,40.85,-3490.7898018976452
7.499999999999999e-6,40.85,-3508.9575087246794
7.75e-6,40.85,-3527.6249297896
8e-6,40.85,-3546.760363762328
8.249999999999999e-6,40.85,-3566.3350365615593
8.5e-6,40.85,-3586.322751693234
8.75e-6,40.85,-3606.6995912892517
9e-6,40.85,-3627.4436592703255
1e-6,40.900000000000006,-3545.697025812256
1.2499999999999999e-6,40.900000000000006,-3478.8854379430736
1.5e-6,40.900000000000006,-3430.403473334353
1.75e-6,40.900000000000006,-3394.5707802251864
2e-6,40.900000000000006,-3367.996694832503
2.25e-6,40.900000000000006,-3348.4941695017324
2.4999999999999998e-6,40.900000000000006,-3334.5699034544127
2.75e-6,40.900000000000006,-3325.158786030352
3e-6,40.900000000000006,-3319.4743789159775
3.25e-6,40.900000000000006,-3316.9194521911477
3.5e-6,40.900000000000006,-3317.0297696022135
3.7499999999999997e-6,40.900000000000006,-3319.437315120891
4e-6,40.900000000000006,-3323.84541187576
4.25e-6,40.900000000000006,-3330.0113973758694
4.5e-6,40.900000000000006,-3337.7342582283773
4.749999999999999e-6,40.900000000000006,-3346.845612536365
4.9999999999999996e-6,40.900000000000006,-3357.2030080275313
5.25e-6,40.900000000000006,-3368.6848570199577
5.5e-6,40.900000000000006,-3381.1865507587927
5.75e-6,40.900000000000006,-3394.617438198529
6e-6,40.900000000000006,-3408.898448254533
6.2499999999999995e-6,40.900000000000006,-3423.960197762112
6.5e-6,40.900000000000006,-3439.7414707411544
6.75e-6,40.900000000000006,-3456.1879848203957
7e-6,40.900000000000006,-3473.251382110836
7.25e-6,40.900000000000006,-3490.8883972391213
7.499999999999999e-6,40.900000000000006,-3509.0601664815363
7.75e-6,40.900000000000006,-3527.731650221024
8e-6,40.900000000000006,-3546.8711471277825
8.249999999999999e-6,40.900000000000006,-3566.449883120227
8.5e-6,40.900000000000006,-3586.4416617046877
8.75e-6,40.900000000000006,-3606.8225650129407
9e-6,40.900000000000006,-3627.570696965841
1e-6,40.95,-3545.6947199712804
1.2499999999999999e-6,40.95,-3478.8871640210255
1.5e-6,40.95,-3430.409231589239
1.75e-6,40.95,-3394.5805709150927
2e-6,40.95,-3368.0105182158104
2.25e-6,40.95,-3348.5120258366665
2.4999999999999998e-6,40.95,-3334.591792999155
2.75e-6,40.95,-3325.1847090430474
3e-6,40.95,-3319.504335654832
3.25e-6,40.95,-3316.9534429145283
3.5e-6,40.95,-3317.067794568473
3.7499999999999997e-6,40.95,-3319.479374588399
4e-6,40.95,-3323.8915061026955
4.25e-6,40.95,-3330.0615266207574
4.5e-6,40.95,-3337.7884227493364
4.749999999999999e-6,40.95,-3346.9038125920238
4.9999999999999996e-6,40.95,-3357.265243876159
5.25e-6,40.95,-3368.75112892004
5.5e-6,40.95,-3381.256858968848
5.75e-6,40.95,-3394.6917829771346
6e-6,40.95,-3408.97682986023
6.2499999999999995e-6,40.95,-3424.042616453153
6.5e-6,40.95,-3439.8279267761745
6.75e-6,40.95,-3456.2784784580454
7e-6,40.95,-3473.345913609597
7.25e-6,40.95,-3490.9869668576257
7.499999999999999e-6,40.95,-3509.1627744783023
7.75e-6,40.95,-3527.8382968547357
8e-6,40.95,-3546.9818326570517
8.249999999999999e-6,40.95,-3566.5646078038644
8.5e-6,40.95,-3586.560425801287
8.75e-6,40.95,-3606.945368781146
9e-6,40.95,-3627.697540664365
1e-6,41,-3545.692987719851
1.2499999999999999e-6,41,-3478.889439736487
1.5e-6,41,-3430.4155155289645
1.75e-6,41,-3394.590863336834
2e-6,41,-3368.02481937656
2.25e-6,41,-3348.5303359941076
2.4999999999999998e-6,41,-3334.6141124107967
2.75e-6,41,-3325.211037966537
3e-6,41,-3319.5346743476634
3.25e-6,41,-3316.987791634039
3.5e-6,41,-3317.1061535722256
3.7499999999999997e-6,41,-3319.521744134176
4e-6,41,-3323.937886448175
4.25e-6,41,-3330.111918023371
4.5e-6,41,-3337.842825466755
4.749999999999999e-6,41,-3346.962226882074
4.9999999999999996e-6,41,-3357.3276699963462
5.25e-6,41,-3368.817567128245
5.5e-6,41,-3381.3273095225063
5.75e-6,41,-3394.7662461340133
6e-6,41,-3409.0553058782584
6.2499999999999995e-6,41,-3424.1251055902594
6.5e-6,41,-3439.91442928993
6.75e-6,41,-3456.3689946062586
7e-6,41,-3473.4404436500417
7.25e-6,41,-3491.0855110482826
7.499999999999999e-6,41,-3509.265333077075
7.75e-6,41,-3527.9448701194992
8e-6,41,-3547.092420845749
8.249999999999999e-6,41,-3566.679211174239
8.5e-6,41,-3586.679044611452
8.75e-6,41,-3607.0680032890796
9e-6,41,-3627.8241911281125
1e-6,41.05,-3545.69182769172
1.2499999999999999e-6,41.05,-3478.892263789897
1.5e-6,41.05,-3430.422323920465
1.75e-6,41.05,-3394.6016563231974
2e-6,41.05,-3368.0395972147107
2.25e-6,41.05,-3348.5490989405544
2.4999999999999998e-6,41.05,-3334.636860722289
2.75e-6,41.05,-3325.237771899946
3e-6,41.05,-3319.5653941595288
3.25e-6,41.05,-3317.0224975814695
3.5e-6,41.05,-3317.1448459121475
3.7499999999999997e-6,41.05,-3319.56442312322
4e-6,41.05,-3323.984552343148
4.25e-6,41.05,-3330.162571081332
4.5e-6,41.05,-3337.8974659446717
4.749999999999999e-6,41.05,-3347.020855036699
4.9999999999999996e-6,41.05,-3357.390286084764
5.25e-6,41.05,-3368.88417140732
5.5e-6,41.05,-3381.397902249208
5.75e-6,41.05,-3394.8408275655565
6e-6,41.05,-3409.1338762715377
6.2499999999999995e-6,41.05,-3424.2076652021797
6.5e-6,41.05,-3440.0009783777023
6.75e-6,41.05,-3456.4595334269425
7e-6,41.05,-3473.534972460783
7.25e-6,41.05,-3491.1840301061716
7.499999999999999e-6,41.05,-3509.36784263931
7.75e-6,41.05,-3528.051370443023
8e-6,41.05,-3547.202912187939
8.249999999999999e-6,41.05,-3566.7936937923096
8.5e-6,41.05,-3586.7975187624843
8.75e-6,41.05,-3607.1904692304397
9e-6,41.05,-3627.9506491168268
1e-6,41.1,-3545.691238525953
1.2499999999999999e-6,41.1,-3478.895634886386
1.5e-6,41.1,-3430.4296555352685
1.75e-6,41.1,-3394.612948712123
2e-6,41.1,-3368.054850633801
2.25e-6,41.1,-3348.5683136457333
2.4999999999999998e-6,41.1,-3334.660036969725
2.75e-6,41.1,-3325.264909945607
3e-6,41.1,-3319.5964942595774
3.25e-6,41.1,-3317.057559992008
3.5e-6,41.1,-3317.183870888884
3.7499999999999997e-6,41.1,-3319.6074109227475
4e-6,41.1,-3324.031503221525
4.25e-6,41.1,-3330.213485294489
4.5e-6,41.1,-3337.952343748979
4.749999999999999e-6,41.1,-3347.0796966882463
4.9999999999999996e-6,41.1,-3357.4530918398123
5.25e-6,41.1,-3368.950941522169
5.5e-6,41.1,-3381.468636980059
5.75e-6,41.1,-3394.9155271687864
6e-6,41.1,-3409.2125410031344
6.2499999999999995e-6,41.1,-3424.290295318694
6.5e-6,41.1,-3440.087574135458
6.75e-6,41.1,-3456.55009508218
7e-6,41.1,-3473.6295002701095
7.25e-6,41.1,-3491.2825243255807
7.499999999999999e-6,41.1,-3509.470303525461
7.75e-6,41.1,-3528.1577982524927
8e-6,41.1,-3547.3133071769194
8.249999999999999e-6,41.1,-3566.908056217318
8.5e-6,41.1,-3586.915848880028
8.75e-6,41.1,-3607.3127672970013
9e-6,41.1,-3628.0769153891515
1e-6,41.150000000000006,-3545.6912188668352
1.2499999999999999e-6,41.150000000000006,-3478.899551736231
1.5e-6,41.150000000000006,-3430.4375091492957
1.75e-6,41.150000000000006,-3394.6247393456574
2e-6,41.150000000000006,-3368.070578542024
2.25e-6,41.150000000000006,-3348.5879790840427
2.4999999999999998e-6,41.150000000000006,-3334.6836401933174
2.75e-6,41.150000000000006,-3325.292451209569
3e-6,41.150000000000006,-3319.6279738196104
3.25e-6,41.150000000000006,-3317.092978103295
3.5e-6,41.150000000000006,-3317.2232278069437
3.7499999999999997e-6,41.150000000000006,-3319.6507069026834
4e-6,41.150000000000006,-3324.0787385189897
4.25e-6,41.150000000000006,-3330.2646601649317
4.5e-6,41.150000000000006,-3338.0074584476524
4.749999999999999e-6,41.150000000000006,-3347.1387514706717
4.9999999999999996e-6,41.150000000000006,-3357.5160869614874
5.25e-6,41.150000000000006,-3369.0178772386175
5.5e-6,41.150000000000006,-3381.5395135469744
5.75e-6,41.150000000000006,-3394.990344841369
6e-6,41.150000000000006,-3409.2913000372964
6.2499999999999995e-6,41.150000000000006,-3424.372995969834
6.5e-6,41.150000000000006,-3440.174216659105
6.75e-6,41.150000000000006,-3456.640679734136
7e-6,41.150000000000006,-3473.7240273057605
7.25e-6,41.150000000000006,-3491.3809940009523
7.499999999999999e-6,41.150000000000006,-3509.572716095975
7.75e-6,41.150000000000006,-3528.264153973794
8e-6,41.150000000000006,-3547.423606304785
8.249999999999999e-6,41.150000000000006,-3567.0222990074412
8.5e-6,41.150000000000006,-3587.034035588251
8.75e-6,41.150000000000006,-3607.4348981790326
9e-6,41.150000000000006,-3628.202990700711
1e-6,41.2,-3545.6917673634734
1.2499999999999999e-6,41.2,-3478.9040130543167
1.5e-6,41.2,-3430.4458835434334
1.75e-6,41.2,-3394.637027070233
2e-6,41.2,-3368.0867798514937
2.25e-6,41.2,-3348.608094233111
2.4999999999999998e-6,41.2,-3334.7076694364982
2.75e-6,41.2,-3325.3203948016057
3e-6,41.2,-3319.6598320149283
3.25e-6,41.2,-3317.128751156441
3.5e-6,41.2,-3317.2629159727
3.7499999999999997e-6,41.2,-3319.6943104357497
4e-6,41.2,-3324.1262576738923
4.25e-6,41.2,-3330.316095196412
4.5e-6,41.2,-3338.062809610544
4.749999999999999e-6,41.2,-3347.198019019743
4.9999999999999996e-6,41.2,-3357.579271151407
5.25e-6,41.2,-3369.0849783240405
5.5e-6,41.2,-3381.6105317828046
5.75e-6,41.2,-3395.065280482386
6e-6,41.2,-3409.370153338285
6.2499999999999995e-6,41.2,-3424.4557671857665
6.5e-6,41.2,-3440.2609060448726
6.75e-6,41.2,-3456.731287544486
7e-6,41.2,-3473.8185537956692
7.25e-6,41.2,-3491.4794394253377
7.499999999999999e-6,41.2,-3509.6750807097687
7.75e-6,41.2,-3528.3704380319928
8e-6,41.2,-3547.5338100623467
8.249999999999999e-6,41.2,-3567.136422719401
8.5e-6,41.2,-3587.1520795096963
8.75e-6,41.2,-3607.5568625649585
9e-6,41.2,-3628.3288758060785
1e-6,41.25,-3545.6928826698995
1.2499999999999999e-6,41.25,-3478.9090175602537
1.5e-6,41.25,-3430.454777502655
1.75e-6,41.25,-3394.6498107365187
2e-6,41.25,-3368.1034534787887
2.25e-6,41.25,-3348.628658074976
2.4999999999999998e-6,41.25,-3334.7321237470023
2.75e-6,41.25,-3325.3487398343177
3e-6,41.25,-3319.6920680239405
3.25e-6,41.25,-3317.1648783957944
3.5e-6,41.25,-3317.3029346961366
3.7499999999999997e-6,41.25,-3319.7382208970885
4e-6,41.25,-3324.174060127124
4.25e-6,41.25,-3330.36778989549
4.5e-6,41.25,-3338.118396809812
4.749999999999999e-6,41.25,-3347.2574989727586
4.9999999999999996e-6,41.25,-3357.6426441123103
5.25e-6,41.25,-3369.1522445469755
5.5e-6,41.25,-3381.6816915218146
5.75e-6,41.25,-3395.1403339915114
6e-6,41.25,-3409.449100871738
6.2499999999999995e-6,41.25,-3424.5386089974
6.5e-6,41.25,-3440.347642389117
6.75e-6,41.25,-3456.8219186753327
7e-6,41.25,-3473.9130799674617
7.25e-6,41.25,-3491.577860892093
7.499999999999999e-6,41.25,-3509.7773977258144
7.75e-6,41.25,-3528.476650851402
8e-6,41.25,-3547.64391893962
8.249999999999999e-6,41.25,-3567.2504279087934
8.5e-6,41.25,-3587.269981265296
8.75e-6,41.25,-3607.6786611411326
9e-6,41.25,-3628.4545714572505
1e-6,41.3,-3545.6945634454273
1.2499999999999999e-6,41.3,-3478.914563978648
1.5e-6,41.3,-3430.46418981705
1.75e-6,41.3,-3394.663089199752
2e-6,41.3,-3368.120598344054
2.25e-6,41.3,-3348.6496695955207
2.4999999999999998e-6,41.3,-3334.75700217572
2.75e-6,41.3,-3325.3774854245726
3e-6,41.3,-3319.7246810286374
3.25e-6,41.3,-3317.201359068121
3.5e-6,41.3,-3317.3432832892827
3.7499999999999997e-6,41.3,-3319.782437664401
4e-6,41.3,-3324.222145321735
4.25e-6,41.3,-3330.419743770751
4.5e-6,41.3,-3338.174219618723
4.749999999999999e-6,41.3,-3347.3171909689304
4.9999999999999996e-6,41.3,-3357.7062055489455
5.25e-6,41.3,-3369.2196756773137
5.5e-6,41.3,-3381.75299259922
5.75e-6,41.3,-3395.2155052693397
6e-6,41.3,-3409.528142603259
6.2499999999999995e-6,41.3,-3424.621521436192
6.5e-6,41.3,-3440.434425788418
6.75e-6,41.3,-3456.912573288835
7e-6,41.3,-3474.007606048455
7.25e-6,41.3,-3491.6762586939853
7.499999999999999e-6,41.3,-3509.8796675020712
7.75e-6,41.3,-3528.5827928555977
8e-6,41.3,-3547.7539334252965
8.249999999999999e-6,41.3,-3567.3643151295096
8.5e-6,41.3,-3587.3877414745425
8.75e-6,41.3,-3607.800294592606
9e-6,41.3,-3628.5800784044427
1e-6,41.35,-3545.696808353813
1.2499999999999999e-6,41.35,-3478.9206510385843
1.5e-6,41.35,-3430.4741192806155
1.75e-6,41.35,-3394.6768613192894
2e-6,41.35,-3368.1382133720967
2.25e-6,41.35,-3348.6711277841123
2.4999999999999998e-6,41.35,-3334.782303777536
2.75e-6,41.35,-3325.40663069179
3e-6,41.35,-3319.757670213754
3.25e-6,41.35,-3317.2381924237457
3.5e-6,41.35,-3317.3839610678083
3.7499999999999997e-6,41.35,-3319.8269601181314
4e-6,41.35,-3324.270512703371
4.25e-6,41.35,-3330.4719563326903
4.5e-6,41.35,-3338.230277613524
4.749999999999999e-6,41.35,-3347.3770946490727
4.9999999999999996e-6,41.35,-3357.7699551670567
5.25e-6,41.35,-3369.2872714860614
5.5e-6,41.35,-3381.824434851104
5.75e-6,41.35,-3395.290794217094
6e-6,41.35,-3409.607278499571
6.2499999999999995e-6,41.35,-3424.7045045336026
6.5e-6,41.35,-3440.5212563397718
6.75e-6,41.35,-3457.0032515465246
7e-6,41.35,-3474.102132265403
7.25e-6,41.35,-3491.7746331230564
7.499999999999999e-6,41.35,-3509.9818903958812
7.75e-6,41.35,-3528.688864467124
8e-6,41.35,-3547.863854007036
8.249999999999999e-6,41.35,-3567.478084934459
8.5e-6,41.35,-3587.5053607556347
8.75e-6,41.35,-3607.9217636023513
9e-6,41.35,-3628.705397395981
1e-6,41.400000000000006,-3545.6996160645535
1.2499999999999999e-6,41.400000000000006,-3478.9272774737938
1.5e-6,41.400000000000006,-3430.4845646922577
1.75e-6,41.400000000000006,-3394.691125958989
2e-6,41.400000000000006,-3368.156297491109
2.25e-6,41.400000000000006,-3348.6930316344883
2.4999999999999998e-6,41.400000000000006,-3334.8080276107066
2.75e-6,41.400000000000006,-3325.4361747595854
3e-6,41.400000000000006,-3319.7910347678758
3.25e-6,41.400000000000006,-3317.275377715472
3.5e-6,41.400000000000006,-3317.424967349303
